,Date,縣市,人口差
2838,2018-09-01,宜蘭縣,-166.0
2839,2018-10-01,宜蘭縣,-84.0
2840,2018-11-01,宜蘭縣,-132.0
2841,2018-12-01,宜蘭縣,-155.0
2842,2019-01-01,宜蘭縣,-186.0
2843,2019-02-01,宜蘭縣,-113.0
2844,2019-03-01,宜蘭縣,-152.0
2845,2019-04-01,宜蘭縣,-38.0
2846,2019-05-01,宜蘭縣,-7.0
2847,2019-06-01,宜蘭縣,-19.0
2848,2019-07-01,宜蘭縣,-70.0
2849,2019-08-01,宜蘭縣,-57.0
2851,2007-04-01,基隆市,43.0
2852,2007-05-01,基隆市,-75.0
2853,2007-06-01,基隆市,-81.0
2854,2007-07-01,基隆市,-70.0
2855,2007-08-01,基隆市,-44.0
2856,2007-09-01,基隆市,3.0
2857,2007-10-01,基隆市,122.0
2858,2007-11-01,基隆市,29.0
2859,2007-12-01,基隆市,58.0
2860,2008-01-01,基隆市,-181.0
2861,2008-02-01,基隆市,-132.0
2862,2008-03-01,基隆市,-169.0
2863,2008-04-01,基隆市,-185.0
2864,2008-05-01,基隆市,-130.0
2865,2008-06-01,基隆市,-157.0
2866,2008-07-01,基隆市,-230.0
2867,2008-08-01,基隆市,-79.0
2868,2008-09-01,基隆市,-47.0
2869,2008-10-01,基隆市,-111.0
2870,2008-11-01,基隆市,59.0
2871,2008-12-01,基隆市,-56.0
2872,2009-01-01,基隆市,88.0
2873,2009-02-01,基隆市,-280.0
2874,2009-03-01,基隆市,-23.0
2875,2009-04-01,基隆市,-67.0
2876,2009-05-01,基隆市,-4.0
2877,2009-06-01,基隆市,10.0
2878,2009-07-01,基隆市,-19.0
2879,2009-08-01,基隆市,-60.0
2880,2009-09-01,基隆市,-148.0
2881,2009-10-01,基隆市,66.0
2882,2009-11-01,基隆市,-46.0
2883,2009-12-01,基隆市,-175.0
2884,2010-01-01,基隆市,-185.0
2885,2010-02-01,基隆市,-119.0
2886,2010-03-01,基隆市,-393.0
2887,2010-04-01,基隆市,-417.0
2888,2010-05-01,基隆市,-450.0
2889,2010-06-01,基隆市,-888.0
2890,2010-07-01,基隆市,-337.0
2891,2010-08-01,基隆市,-144.0
2892,2010-09-01,基隆市,-434.0
2893,2010-10-01,基隆市,-364.0
2894,2010-11-01,基隆市,-294.0
2895,2010-12-01,基隆市,-162.0
2896,2011-01-01,基隆市,-454.0
2897,2011-02-01,基隆市,-328.0
2898,2011-03-01,基隆市,-487.0
2899,2011-04-01,基隆市,-314.0
2900,2011-05-01,基隆市,-415.0
2901,2011-06-01,基隆市,-366.0
2902,2011-07-01,基隆市,-449.0
2903,2011-08-01,基隆市,-265.0
2904,2011-09-01,基隆市,-409.0
2905,2011-10-01,基隆市,-146.0
2906,2011-11-01,基隆市,-220.0
2907,2011-12-01,基隆市,-354.0
2908,2012-01-01,基隆市,-185.0
2909,2012-02-01,基隆市,-326.0
2910,2012-03-01,基隆市,-395.0
2911,2012-04-01,基隆市,-135.0
2912,2012-05-01,基隆市,-364.0
2913,2012-06-01,基隆市,-221.0
2914,2012-07-01,基隆市,-269.0
2915,2012-08-01,基隆市,-288.0
2916,2012-09-01,基隆市,-207.0
2917,2012-10-01,基隆市,-228.0
2918,2012-11-01,基隆市,-50.0
2919,2012-12-01,基隆市,-106.0
2920,2013-01-01,基隆市,-132.0
2921,2013-02-01,基隆市,-165.0
2922,2013-03-01,基隆市,-197.0
2923,2013-04-01,基隆市,-95.0
2924,2013-05-01,基隆市,-192.0
2925,2013-06-01,基隆市,-290.0
2926,2013-07-01,基隆市,-248.0
2927,2013-08-01,基隆市,-79.0
2928,2013-09-01,基隆市,-342.0
2929,2013-10-01,基隆市,-209.0
2930,2013-11-01,基隆市,-141.0
2931,2013-12-01,基隆市,-149.0
2932,2014-01-01,基隆市,-115.0
2933,2014-02-01,基隆市,-141.0
2934,2014-03-01,基隆市,-230.0
2935,2014-04-01,基隆市,-159.0
2936,2014-05-01,基隆市,-271.0
2937,2014-06-01,基隆市,-212.0
2938,2014-07-01,基隆市,-84.0
2939,2014-08-01,基隆市,19.0
2940,2014-09-01,基隆市,-124.0
2941,2014-10-01,基隆市,-134.0
2942,2014-11-01,基隆市,-123.0
2943,2014-12-01,基隆市,-263.0
2944,2015-01-01,基隆市,-66.0
2945,2015-02-01,基隆市,-55.0
2946,2015-03-01,基隆市,13.0
2947,2015-04-01,基隆市,16.0
2948,2015-05-01,基隆市,-194.0
2949,2015-06-01,基隆市,-4.0
2950,2015-07-01,基隆市,-167.0
2951,2015-08-01,基隆市,-16.0
2952,2015-09-01,基隆市,-93.0
2953,2015-10-01,基隆市,-156.0
2954,2015-11-01,基隆市,-129.0
2955,2015-12-01,基隆市,-121.0
2956,2016-01-01,基隆市,-86.0
2957,2016-02-01,基隆市,-105.0
2958,2016-03-01,基隆市,-32.0
2959,2016-04-01,基隆市,155.0
2960,2016-05-01,基隆市,-159.0
2961,2016-06-01,基隆市,-41.0
2962,2016-07-01,基隆市,64.0
2963,2016-08-01,基隆市,85.0
2964,2016-09-01,基隆市,33.0
2965,2016-10-01,基隆市,29.0
2966,2016-11-01,基隆市,14.0
2967,2016-12-01,基隆市,38.0
2968,2017-01-01,基隆市,-56.0
2969,2017-02-01,基隆市,5.0
2970,2017-03-01,基隆市,-76.0
2971,2017-04-01,基隆市,113.0
2972,2017-05-01,基隆市,-105.0
2973,2017-06-01,基隆市,-105.0
2974,2017-07-01,基隆市,-23.0
2975,2017-08-01,基隆市,-34.0
2976,2017-09-01,基隆市,-61.0
2977,2017-10-01,基隆市,-89.0
2978,2017-11-01,基隆市,-109.0
2979,2017-12-01,基隆市,-102.0
2980,2018-01-01,基隆市,-141.0
2981,2018-02-01,基隆市,-113.0
2982,2018-03-01,基隆市,-85.0
2983,2018-04-01,基隆市,-20.0
2984,2018-05-01,基隆市,-155.0
2985,2018-06-01,基隆市,-149.0
2986,2018-07-01,基隆市,-183.0
2987,2018-08-01,基隆市,-151.0
2988,2018-09-01,基隆市,-93.0
2989,2018-10-01,基隆市,-99.0
2990,2018-11-01,基隆市,-63.0
2991,2018-12-01,基隆市,-51.0
2992,2019-01-01,基隆市,-168.0
2993,2019-02-01,基隆市,-71.0
2994,2019-03-01,基隆市,-68.0
2995,2019-04-01,基隆市,-28.0
2996,2019-05-01,基隆市,-207.0
2997,2019-06-01,基隆市,-138.0
2998,2019-07-01,基隆市,-115.0
2999,2019-08-01,基隆市,-55.0
3001,2007-04-01,嘉義縣,-373.0
3002,2007-05-01,嘉義縣,-173.0
3003,2007-06-01,嘉義縣,-280.0
3004,2007-07-01,嘉義縣,-113.0
3005,2007-08-01,嘉義縣,-146.0
3006,2007-09-01,嘉義縣,-236.0
3007,2007-10-01,嘉義縣,-89.0
3008,2007-11-01,嘉義縣,-46.0
3009,2007-12-01,嘉義縣,-18.0
3010,2008-01-01,嘉義縣,-191.0
3011,2008-02-01,嘉義縣,-395.0
3012,2008-03-01,嘉義縣,-415.0
3013,2008-04-01,嘉義縣,-516.0
3014,2008-05-01,嘉義縣,-374.0
3015,2008-06-01,嘉義縣,-189.0
3016,2008-07-01,嘉義縣,-263.0
3017,2008-08-01,嘉義縣,-248.0
3018,2008-09-01,嘉義縣,-102.0
3019,2008-10-01,嘉義縣,-49.0
3020,2008-11-01,嘉義縣,9.0
3021,2008-12-01,嘉義縣,119.0
3022,2009-01-01,嘉義縣,70.0
3023,2009-02-01,嘉義縣,-449.0
3024,2009-03-01,嘉義縣,-313.0
3025,2009-04-01,嘉義縣,-337.0
3026,2009-05-01,嘉義縣,-108.0
3027,2009-06-01,嘉義縣,-44.0
3028,2009-07-01,嘉義縣,92.0
3029,2009-08-01,嘉義縣,-117.0
3030,2009-09-01,嘉義縣,-340.0
3031,2009-10-01,嘉義縣,82.0
3032,2009-11-01,嘉義縣,190.0
3033,2009-12-01,嘉義縣,259.0
3034,2010-01-01,嘉義縣,-7.0
3035,2010-02-01,嘉義縣,-81.0
3036,2010-03-01,嘉義縣,-727.0
3037,2010-04-01,嘉義縣,-515.0
3038,2010-05-01,嘉義縣,-508.0
3039,2010-06-01,嘉義縣,-1096.0
3040,2010-07-01,嘉義縣,-408.0
3041,2010-08-01,嘉義縣,-138.0
3042,2010-09-01,嘉義縣,-383.0
3043,2010-10-01,嘉義縣,-115.0
3044,2010-11-01,嘉義縣,-186.0
3045,2010-12-01,嘉義縣,-304.0
3046,2011-01-01,嘉義縣,-416.0
3047,2011-02-01,嘉義縣,-544.0
3048,2011-03-01,嘉義縣,-651.0
3049,2011-04-01,嘉義縣,-489.0
3050,2011-05-01,嘉義縣,-484.0
3051,2011-06-01,嘉義縣,-605.0
3052,2011-07-01,嘉義縣,-392.0
3053,2011-08-01,嘉義縣,-505.0
3054,2011-09-01,嘉義縣,-383.0
3055,2011-10-01,嘉義縣,-343.0
3056,2011-11-01,嘉義縣,-227.0
3057,2011-12-01,嘉義縣,-267.0
3058,2012-01-01,嘉義縣,-314.0
3059,2012-02-01,嘉義縣,-556.0
3060,2012-03-01,嘉義縣,-699.0
3061,2012-04-01,嘉義縣,-528.0
3062,2012-05-01,嘉義縣,-492.0
3063,2012-06-01,嘉義縣,-308.0
3064,2012-07-01,嘉義縣,-359.0
3065,2012-08-01,嘉義縣,-299.0
3066,2012-09-01,嘉義縣,-209.0
3067,2012-10-01,嘉義縣,-193.0
3068,2012-11-01,嘉義縣,-52.0
3069,2012-12-01,嘉義縣,-210.0
3070,2013-01-01,嘉義縣,-319.0
3071,2013-02-01,嘉義縣,-298.0
3072,2013-03-01,嘉義縣,-565.0
3073,2013-04-01,嘉義縣,-592.0
3074,2013-05-01,嘉義縣,-457.0
3075,2013-06-01,嘉義縣,-466.0
3076,2013-07-01,嘉義縣,-308.0
3077,2013-08-01,嘉義縣,-353.0
3078,2013-09-01,嘉義縣,-361.0
3079,2013-10-01,嘉義縣,-254.0
3080,2013-11-01,嘉義縣,-182.0
3081,2013-12-01,嘉義縣,-339.0
3082,2014-01-01,嘉義縣,-404.0
3083,2014-02-01,嘉義縣,-677.0
3084,2014-03-01,嘉義縣,-427.0
3085,2014-04-01,嘉義縣,-251.0
3086,2014-05-01,嘉義縣,-274.0
3087,2014-06-01,嘉義縣,-260.0
3088,2014-07-01,嘉義縣,-201.0
3089,2014-08-01,嘉義縣,-266.0
3090,2014-09-01,嘉義縣,-441.0
3091,2014-10-01,嘉義縣,-253.0
3092,2014-11-01,嘉義縣,-196.0
3093,2014-12-01,嘉義縣,-796.0
3094,2015-01-01,嘉義縣,-507.0
3095,2015-02-01,嘉義縣,-441.0
3096,2015-03-01,嘉義縣,-673.0
3097,2015-04-01,嘉義縣,-575.0
3098,2015-05-01,嘉義縣,-522.0
3099,2015-06-01,嘉義縣,-474.0
3100,2015-07-01,嘉義縣,-405.0
3101,2015-08-01,嘉義縣,-276.0
3102,2015-09-01,嘉義縣,-240.0
3103,2015-10-01,嘉義縣,-246.0
3104,2015-11-01,嘉義縣,-305.0
3105,2015-12-01,嘉義縣,-280.0
3106,2016-01-01,嘉義縣,-357.0
3107,2016-02-01,嘉義縣,-437.0
3108,2016-03-01,嘉義縣,-538.0
3109,2016-04-01,嘉義縣,-481.0
3110,2016-05-01,嘉義縣,-328.0
3111,2016-06-01,嘉義縣,-359.0
3112,2016-07-01,嘉義縣,-115.0
3113,2016-08-01,嘉義縣,-309.0
3114,2016-09-01,嘉義縣,-384.0
3115,2016-10-01,嘉義縣,-313.0
3116,2016-11-01,嘉義縣,-383.0
3117,2016-12-01,嘉義縣,-515.0
3118,2017-01-01,嘉義縣,-308.0
3119,2017-02-01,嘉義縣,-295.0
3120,2017-03-01,嘉義縣,-583.0
3121,2017-04-01,嘉義縣,-362.0
3122,2017-05-01,嘉義縣,-379.0
3123,2017-06-01,嘉義縣,-311.0
3124,2017-07-01,嘉義縣,-290.0
3125,2017-08-01,嘉義縣,-244.0
3126,2017-09-01,嘉義縣,-484.0
3127,2017-10-01,嘉義縣,-267.0
3128,2017-11-01,嘉義縣,-277.0
3129,2017-12-01,嘉義縣,-338.0
3130,2018-01-01,嘉義縣,-376.0
3131,2018-02-01,嘉義縣,-308.0
3132,2018-03-01,嘉義縣,-480.0
3133,2018-04-01,嘉義縣,-341.0
3134,2018-05-01,嘉義縣,-317.0
3135,2018-06-01,嘉義縣,-199.0
3136,2018-07-01,嘉義縣,-432.0
3137,2018-08-01,嘉義縣,-357.0
3138,2018-09-01,嘉義縣,-334.0
3139,2018-10-01,嘉義縣,-258.0
3140,2018-11-01,嘉義縣,-318.0
3141,2018-12-01,嘉義縣,-394.0
3142,2019-01-01,嘉義縣,-509.0
3143,2019-02-01,嘉義縣,-353.0
3144,2019-03-01,嘉義縣,-421.0
3145,2019-04-01,嘉義縣,-377.0
3146,2019-05-01,嘉義縣,-373.0
3147,2019-06-01,嘉義縣,-285.0
3148,2019-07-01,嘉義縣,-297.0
3149,2019-08-01,嘉義縣,-347.0
3151,2007-04-01,嘉義市,213.0
3152,2007-05-01,嘉義市,37.0
3153,2007-06-01,嘉義市,247.0
3154,2007-07-01,嘉義市,93.0
3155,2007-08-01,嘉義市,-14.0
3156,2007-09-01,嘉義市,7.0
3157,2007-10-01,嘉義市,47.0
3158,2007-11-01,嘉義市,48.0
3159,2007-12-01,嘉義市,176.0
3160,2008-01-01,嘉義市,62.0
3161,2008-02-01,嘉義市,148.0
3162,2008-03-01,嘉義市,137.0
3163,2008-04-01,嘉義市,64.0
3164,2008-05-01,嘉義市,189.0
3165,2008-06-01,嘉義市,114.0
3166,2008-07-01,嘉義市,178.0
3167,2008-08-01,嘉義市,107.0
3168,2008-09-01,嘉義市,-42.0
3169,2008-10-01,嘉義市,54.0
3170,2008-11-01,嘉義市,-22.0
3171,2008-12-01,嘉義市,-271.0
3172,2009-01-01,嘉義市,20.0
3173,2009-02-01,嘉義市,53.0
3174,2009-03-01,嘉義市,202.0
3175,2009-04-01,嘉義市,144.0
3176,2009-05-01,嘉義市,-124.0
3177,2009-06-01,嘉義市,83.0
3178,2009-07-01,嘉義市,-44.0
3179,2009-08-01,嘉義市,-76.0
3180,2009-09-01,嘉義市,-175.0
3181,2009-10-01,嘉義市,-15.0
3182,2009-11-01,嘉義市,69.0
3183,2009-12-01,嘉義市,-69.0
3184,2010-01-01,嘉義市,-83.0
3185,2010-02-01,嘉義市,-87.0
3186,2010-03-01,嘉義市,26.0
3187,2010-04-01,嘉義市,-78.0
3188,2010-05-01,嘉義市,-195.0
3189,2010-06-01,嘉義市,-562.0
3190,2010-07-01,嘉義市,-49.0
3191,2010-08-01,嘉義市,-51.0
3192,2010-09-01,嘉義市,-71.0
3193,2010-10-01,嘉義市,-188.0
3194,2010-11-01,嘉義市,-101.0
3195,2010-12-01,嘉義市,-32.0
3196,2011-01-01,嘉義市,-70.0
3197,2011-02-01,嘉義市,-86.0
3198,2011-03-01,嘉義市,-53.0
3199,2011-04-01,嘉義市,37.0
3200,2011-05-01,嘉義市,-42.0
3201,2011-06-01,嘉義市,-48.0
3202,2011-07-01,嘉義市,-134.0
3203,2011-08-01,嘉義市,-34.0
3204,2011-09-01,嘉義市,-202.0
3205,2011-10-01,嘉義市,-114.0
3206,2011-11-01,嘉義市,-50.0
3207,2011-12-01,嘉義市,-68.0
3208,2012-01-01,嘉義市,-2.0
3209,2012-02-01,嘉義市,25.0
3210,2012-03-01,嘉義市,-85.0
3211,2012-04-01,嘉義市,131.0
3212,2012-05-01,嘉義市,100.0
3213,2012-06-01,嘉義市,-6.0
3214,2012-07-01,嘉義市,-101.0
3215,2012-08-01,嘉義市,-189.0
3216,2012-09-01,嘉義市,-60.0
3217,2012-10-01,嘉義市,-51.0
3218,2012-11-01,嘉義市,-5.0
3219,2012-12-01,嘉義市,-63.0
3220,2013-01-01,嘉義市,36.0
3221,2013-02-01,嘉義市,-61.0
3222,2013-03-01,嘉義市,45.0
3223,2013-04-01,嘉義市,98.0
3224,2013-05-01,嘉義市,-26.0
3225,2013-06-01,嘉義市,-21.0
3226,2013-07-01,嘉義市,-68.0
3227,2013-08-01,嘉義市,37.0
3228,2013-09-01,嘉義市,-154.0
3229,2013-10-01,嘉義市,-137.0
3230,2013-11-01,嘉義市,-35.0
3231,2013-12-01,嘉義市,-62.0
3232,2014-01-01,嘉義市,69.0
3233,2014-02-01,嘉義市,131.0
3234,2014-03-01,嘉義市,31.0
3235,2014-04-01,嘉義市,-40.0
3236,2014-05-01,嘉義市,-80.0
3237,2014-06-01,嘉義市,-142.0
3238,2014-07-01,嘉義市,-23.0
3239,2014-08-01,嘉義市,67.0
3240,2014-09-01,嘉義市,-59.0
3241,2014-10-01,嘉義市,-47.0
3242,2014-11-01,嘉義市,79.0
3243,2014-12-01,嘉義市,25.0
3244,2015-01-01,嘉義市,42.0
3245,2015-02-01,嘉義市,-50.0
3246,2015-03-01,嘉義市,-8.0
3247,2015-04-01,嘉義市,142.0
3248,2015-05-01,嘉義市,-51.0
3249,2015-06-01,嘉義市,-62.0
3250,2015-07-01,嘉義市,-164.0
3251,2015-08-01,嘉義市,-76.0
3252,2015-09-01,嘉義市,-183.0
3253,2015-10-01,嘉義市,-77.0
3254,2015-11-01,嘉義市,19.0
3255,2015-12-01,嘉義市,-49.0
3256,2016-01-01,嘉義市,-93.0
3257,2016-02-01,嘉義市,24.0
3258,2016-03-01,嘉義市,-33.0
3259,2016-04-01,嘉義市,199.0
3260,2016-05-01,嘉義市,-168.0
3261,2016-06-01,嘉義市,-41.0
3262,2016-07-01,嘉義市,-129.0
3263,2016-08-01,嘉義市,-133.0
3264,2016-09-01,嘉義市,-102.0
3265,2016-10-01,嘉義市,-86.0
3266,2016-11-01,嘉義市,11.0
3267,2016-12-01,嘉義市,59.0
3268,2017-01-01,嘉義市,5.0
3269,2017-02-01,嘉義市,-51.0
3270,2017-03-01,嘉義市,110.0
3271,2017-04-01,嘉義市,11.0
3272,2017-05-01,嘉義市,-156.0
3273,2017-06-01,嘉義市,-76.0
3274,2017-07-01,嘉義市,-109.0
3275,2017-08-01,嘉義市,-181.0
3276,2017-09-01,嘉義市,-89.0
3277,2017-10-01,嘉義市,26.0
3278,2017-11-01,嘉義市,-26.0
3279,2017-12-01,嘉義市,60.0
3280,2018-01-01,嘉義市,-53.0
3281,2018-02-01,嘉義市,-18.0
3282,2018-03-01,嘉義市,-20.0
3283,2018-04-01,嘉義市,-68.0
3284,2018-05-01,嘉義市,-148.0
3285,2018-06-01,嘉義市,-140.0
3286,2018-07-01,嘉義市,22.0
3287,2018-08-01,嘉義市,-164.0
3288,2018-09-01,嘉義市,-110.0
3289,2018-10-01,嘉義市,42.0
3290,2018-11-01,嘉義市,-44.0
3291,2018-12-01,嘉義市,-75.0
3292,2019-01-01,嘉義市,-43.0
3293,2019-02-01,嘉義市,-36.0
3294,2019-03-01,嘉義市,-41.0
3295,2019-04-01,嘉義市,-28.0
3296,2019-05-01,嘉義市,40.0
3297,2019-06-01,嘉義市,-79.0
3298,2019-07-01,嘉義市,-204.0
3299,2019-08-01,嘉義市,-163.0
3301,2007-04-01,南投縣,-194.0
3302,2007-05-01,南投縣,-344.0
3303,2007-06-01,南投縣,-283.0
3304,2007-07-01,南投縣,-4.0
3305,2007-08-01,南投縣,-117.0
3306,2007-09-01,南投縣,-288.0
3307,2007-10-01,南投縣,237.0
3308,2007-11-01,南投縣,-22.0
3309,2007-12-01,南投縣,8.0
3310,2008-01-01,南投縣,-110.0
3311,2008-02-01,南投縣,-106.0
3312,2008-03-01,南投縣,-181.0
3313,2008-04-01,南投縣,-150.0
3314,2008-05-01,南投縣,-287.0
3315,2008-06-01,南投縣,-121.0
3316,2008-07-01,南投縣,-147.0
3317,2008-08-01,南投縣,-193.0
3318,2008-09-01,南投縣,-348.0
3319,2008-10-01,南投縣,-40.0
3320,2008-11-01,南投縣,25.0
3321,2008-12-01,南投縣,-306.0
3322,2009-01-01,南投縣,57.0
3323,2009-02-01,南投縣,-77.0
3324,2009-03-01,南投縣,-103.0
3325,2009-04-01,南投縣,-116.0
3326,2009-05-01,南投縣,-270.0
3327,2009-06-01,南投縣,63.0
3328,2009-07-01,南投縣,-130.0
3329,2009-08-01,南投縣,-236.0
3330,2009-09-01,南投縣,-186.0
3331,2009-10-01,南投縣,14.0
3332,2009-11-01,南投縣,122.0
3333,2009-12-01,南投縣,-67.0
3334,2010-01-01,南投縣,51.0
3335,2010-02-01,南投縣,-170.0
3336,2010-03-01,南投縣,-507.0
3337,2010-04-01,南投縣,-431.0
3338,2010-05-01,南投縣,-446.0
3339,2010-06-01,南投縣,-1038.0
3340,2010-07-01,南投縣,-343.0
3341,2010-08-01,南投縣,-166.0
3342,2010-09-01,南投縣,-475.0
3343,2010-10-01,南投縣,-388.0
3344,2010-11-01,南投縣,-179.0
3345,2010-12-01,南投縣,-241.0
3346,2011-01-01,南投縣,-312.0
3347,2011-02-01,南投縣,-239.0
3348,2011-03-01,南投縣,-387.0
3349,2011-04-01,南投縣,-267.0
3350,2011-05-01,南投縣,-441.0
3351,2011-06-01,南投縣,-419.0
3352,2011-07-01,南投縣,-300.0
3353,2011-08-01,南投縣,-321.0
3354,2011-09-01,南投縣,-314.0
3355,2011-10-01,南投縣,-315.0
3356,2011-11-01,南投縣,-213.0
3357,2011-12-01,南投縣,-156.0
3358,2012-01-01,南投縣,-245.0
3359,2012-02-01,南投縣,-361.0
3360,2012-03-01,南投縣,-299.0
3361,2012-04-01,南投縣,-98.0
3362,2012-05-01,南投縣,-352.0
3363,2012-06-01,南投縣,-234.0
3364,2012-07-01,南投縣,-226.0
3365,2012-08-01,南投縣,-352.0
3366,2012-09-01,南投縣,-266.0
3367,2012-10-01,南投縣,-85.0
3368,2012-11-01,南投縣,-11.0
3369,2012-12-01,南投縣,-82.0
3370,2013-01-01,南投縣,-153.0
3371,2013-02-01,南投縣,-122.0
3372,2013-03-01,南投縣,-188.0
3373,2013-04-01,南投縣,-307.0
3374,2013-05-01,南投縣,-371.0
3375,2013-06-01,南投縣,-317.0
3376,2013-07-01,南投縣,-207.0
3377,2013-08-01,南投縣,-219.0
3378,2013-09-01,南投縣,-328.0
3379,2013-10-01,南投縣,-283.0
3380,2013-11-01,南投縣,-241.0
3381,2013-12-01,南投縣,-238.0
3382,2014-01-01,南投縣,-185.0
3383,2014-02-01,南投縣,-306.0
3384,2014-03-01,南投縣,-416.0
3385,2014-04-01,南投縣,-108.0
3386,2014-05-01,南投縣,-211.0
3387,2014-06-01,南投縣,-212.0
3388,2014-07-01,南投縣,-220.0
3389,2014-08-01,南投縣,-219.0
3390,2014-09-01,南投縣,-264.0
3391,2014-10-01,南投縣,-187.0
3392,2014-11-01,南投縣,-58.0
3393,2014-12-01,南投縣,-521.0
3394,2015-01-01,南投縣,-345.0
3395,2015-02-01,南投縣,-274.0
3396,2015-03-01,南投縣,-604.0
3397,2015-04-01,南投縣,-632.0
3398,2015-05-01,南投縣,-520.0
3399,2015-06-01,南投縣,-422.0
3400,2015-07-01,南投縣,-458.0
3401,2015-08-01,南投縣,-428.0
3402,2015-09-01,南投縣,-538.0
3403,2015-10-01,南投縣,-183.0
3404,2015-11-01,南投縣,-173.0
3405,2015-12-01,南投縣,-248.0
3406,2016-01-01,南投縣,-328.0
3407,2016-02-01,南投縣,-576.0
3408,2016-03-01,南投縣,-440.0
3409,2016-04-01,南投縣,-294.0
3410,2016-05-01,南投縣,-431.0
3411,2016-06-01,南投縣,-211.0
3412,2016-07-01,南投縣,-244.0
3413,2016-08-01,南投縣,-436.0
3414,2016-09-01,南投縣,-478.0
3415,2016-10-01,南投縣,-392.0
3416,2016-11-01,南投縣,-289.0
3417,2016-12-01,南投縣,-208.0
3418,2017-01-01,南投縣,-325.0
3419,2017-02-01,南投縣,-277.0
3420,2017-03-01,南投縣,-463.0
3421,2017-04-01,南投縣,-236.0
3422,2017-05-01,南投縣,-287.0
3423,2017-06-01,南投縣,-314.0
3424,2017-07-01,南投縣,-329.0
3425,2017-08-01,南投縣,-450.0
3426,2017-09-01,南投縣,-387.0
3427,2017-10-01,南投縣,-338.0
3428,2017-11-01,南投縣,-283.0
3429,2017-12-01,南投縣,-423.0
3430,2018-01-01,南投縣,-365.0
3431,2018-02-01,南投縣,-237.0
3432,2018-03-01,南投縣,-346.0
3433,2018-04-01,南投縣,-224.0
3434,2018-05-01,南投縣,-348.0
3435,2018-06-01,南投縣,-337.0
3436,2018-07-01,南投縣,-343.0
3437,2018-08-01,南投縣,-426.0
3438,2018-09-01,南投縣,-308.0
3439,2018-10-01,南投縣,-241.0
3440,2018-11-01,南投縣,-390.0
3441,2018-12-01,南投縣,-455.0
3442,2019-01-01,南投縣,-425.0
3443,2019-02-01,南投縣,-171.0
3444,2019-03-01,南投縣,-268.0
3445,2019-04-01,南投縣,-276.0
3446,2019-05-01,南投縣,-345.0
3447,2019-06-01,南投縣,-263.0
3448,2019-07-01,南投縣,-199.0
3449,2019-08-01,南投縣,-22.0
